Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,8,0,0,150,0,0,0,9,4,9,0,0,0,0,0,0,0,1,87,0,1,1,4,8,0,0,0,92,0,0,17,81,113,17,847,3,967,0,0,2,0,0,0,21,1,4,8,17,0,0,11,0,0,4,0,30,16,2,9,0,0,3
Goodware,0,0,18,8,2,14,9,77,2,26,7,22,0,0,0,1,1,0,0,23,166,0,25,0,4,8,0,0,3,114,10,0,23,12,82,4,478,0,240,0,3,4,4,0,0,30,0,3,13,12,3,0,8,8,36,7,3,68,22,2,8,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,6,34,2,30,1521,103,1,9,2258,11,176,0,0,2,2,0,0,3,874,0,14,10,5,8,4,0,3,322,45,0,58,4,116,23,792,0,521,0,0,0,0,0,0,18,340,0,6,23,0,0,15,10,30,10,2,35,19,3,12,0,0,0
Goodware,0,0,37,4,1,5,4,4,0,2,0,2,5,0,0,0,0,0,0,7,57,0,10,0,4,8,0,0,0,171,0,0,1,1,140,0,2,0,5,0,0,0,0,0,0,0,0,0,10,5,0,0,1,1,4,4,0,17,1,0,1,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Goodware,0,0,288,15,33,11,13,6000,3,95,455,48,0,2,2,2,2,0,1738,8,945,1737,1744,0,4,8,13,0,0,2439,0,0,4060,130,370,2153,728,1778,2778,3,0,46,1738,0,0,3579,41,1737,278,9,3,0,1747,15,3824,156,0,1932,66,1,1748,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,14,3,14,0,3,264,9,29,288,26,30,0,0,0,0,0,0,19,320,0,16,0,6,16,0,0,0,301,0,0,71,86,120,27,209,3,403,0,0,22,1,32,0,240,0,31,8,0,0,0,40,2,119,27,0,103,29,0,40,0,0,0
Goodware,0,0,290,18,36,11,15,6534,3,102,424,47,0,2,2,2,2,0,1933,8,891,1932,1939,0,4,8,0,0,0,2611,0,0,4362,127,349,2292,762,1973,2998,3,0,45,1933,0,0,3969,41,1932,280,9,3,0,1943,18,4217,160,0,2129,67,1,1945,0,0,0
Goodware,0,0,6,0,0,1,0,3,0,0,33,0,0,0,0,0,0,0,2,5,22,0,4,0,0,0,0,0,0,145,18,26,145,8,0,127,2935,127,1473,3,0,0,127,0,0,546,0,127,4,1,3,0,129,0,2,8,0,135,2,1,129,0,0,0
Goodware,0,0,44,2,0,10,3,100,0,9,16,9,11,0,0,0,0,0,0,6,92,0,8,1,4,8,0,0,0,129,13,0,139,4,109,156,2765,9,4256,0,0,7,0,1,0,103,1,10,9,10,0,0,24,2,36,3,0,40,19,2,23,1,0,0
Goodware,0,0,301,17,4,633,9,5777,10,19,98,20,300,0,0,2,2,0,1718,7,290,1717,1725,1,4,8,0,0,1,2342,0,0,3517,27,248,1795,11529,1718,2748,3,0,12,1718,2,1,25536,1,1717,300,400,3,0,1733,17,3789,163,1,2073,315,1,1734,0,0,0
Goodware,0,0,1,1,0,8,0,2,0,0,6,0,0,0,0,1,1,0,0,12,6,0,14,0,0,0,0,0,0,11,0,0,0,8,0,0,456,0,1,0,1,0,1,0,0,17,0,0,1,8,1,0,1,1,2,0,0,5,1,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Goodware,0,0,9,2,1,0,12,20,0,1,14,1,0,0,0,0,0,0,0,5,35,0,8,0,4,8,0,0,0,14,0,0,1,1,2,0,5,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,2,2,13,3,0,9,2,0,2,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,22,0,0,4,0,1,0,0,1,0,1,0,0,2,2,0,0,4,8,0,7,2,3,8,0,0,0,8,0,0,1,0,0,2,24,0,2,0,0,0,2,0,0,17,0,0,8,4,0,0,3,0,1,0,0,3,2,0,1,0,0,0
Goodware,0,0,15,0,0,28,4,37,0,1,12,1,1,0,0,2,2,0,2,31,38,0,40,1,4,8,0,0,0,50,20,0,38,32,31,12,828,0,2485,0,0,4,9,0,0,57,2432,7,11,15,0,0,11,0,15,2,0,21,5,1,11,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Goodware,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0
Goodware,0,0,11,0,13,0,4,104,0,18,370,14,0,14,14,2,2,0,0,7,270,0,1,0,4,8,0,0,0,238,0,1,111,96,93,62,22,3,1,0,0,40,0,0,0,0,0,0,5,0,0,0,0,0,38,8,0,109,18,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,1,1,0,8,0,2,0,0,6,0,0,0,0,0,0,0,0,12,6,0,14,0,0,0,0,0,0,11,0,0,0,8,0,0,420,0,1,0,1,0,1,0,0,17,0,0,1,8,1,0,1,1,2,0,0,5,1,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,12,0,26,0,16,246,0,39,914,31,0,16,16,2,2,0,0,9,544,0,3,1,4,8,0,0,0,399,0,1,422,121,203,246,21000,43,3,0,0,47,0,0,0,7,40,0,5,0,0,0,0,0,80,15,0,183,41,0,1,0,0,0
Goodware,0,2,35,5,3,19,7,301,0,21,16,13,5,0,0,15,9,12,0,12,155,0,17,2,7,16,2,0,2,285,0,1,56,44,251,42,353,0,2662,0,1,46,110,108,0,358,7,108,35,11,1,2,119,5,133,1,2,97,50,0,116,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,24,26,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Goodware,0,0,16,0,21,69,9,192,3,65,294,45,0,2,2,2,2,0,6,8,582,5,9,0,4,8,0,0,0,395,0,0,270,182,262,190,242,49,40,3,0,40,4,0,0,39,41,3,12,23,3,0,9,0,64,14,0,194,59,1,10,0,0,7
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Goodware,0,0,2,0,0,38,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,26,0,0,100,27,0,111,213,15,22,0,0,1,0,0,0,12,0,3,2,10,0,0,7,0,0,3,0,8,5,1,5,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,105,18,11,69,16,1002,5,77,242,37,0,2,2,4,4,0,0,214,563,0,423,2,4,8,8,0,205,657,9,0,423,28,242,144,1213,40,848,0,2,5,206,0,0,1386,40,205,96,59,2,0,217,18,564,90,205,144,59,2,217,0,0,0
Goodware,0,0,3,4,0,0,0,24,0,0,111,0,9,0,0,0,0,25,2,4,2,2,14,13,6,16,0,0,0,56,0,0,22,0,0,3,1658,0,2015,0,0,0,0,3,0,4155,0,2,3,0,0,0,14,4,17,3,0,17,7,0,11,0,0,0
Goodware,0,0,14,3,14,0,4,325,9,16,386,16,30,0,0,0,0,0,0,22,349,0,16,0,6,16,0,0,0,295,0,0,165,84,106,89,197,3,403,0,0,21,1,32,0,240,0,31,8,0,0,0,40,2,135,28,0,94,18,0,40,0,0,0
Goodware,0,0,27,4,0,30,3,56,0,9,3,9,10,0,0,0,0,0,0,17,129,0,9,1,4,8,0,0,0,126,17,3,376,4,109,293,98186,26,161,0,0,2,0,0,1,2226,1,21,11,30,0,0,25,3,35,1,0,38,22,0,24,1,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0
Goodware,0,1,86,46,1,38,6,172,2,21,8,29,3,0,0,7,6,0,1,64,160,0,57,21,7,16,0,0,38,214,10,0,116,22,206,32,5281,32,1500,0,26,4,72,23,0,108,1415,67,52,35,26,1,78,46,121,22,35,109,37,2,78,0,0,0
Goodware,0,0,1,1,0,8,0,6,0,0,7,0,0,0,0,1,1,0,0,13,6,0,14,0,0,0,0,0,0,12,0,0,0,8,0,0,522,0,1,0,1,0,2,0,0,18,0,0,1,8,1,0,1,1,4,0,0,6,1,0,1,0,0,0
Goodware,0,0,12,0,26,0,16,253,0,39,914,31,0,16,16,2,2,0,0,9,590,0,3,1,4,8,0,0,0,434,0,1,441,156,242,248,95,43,16,0,0,57,0,0,0,7,40,0,5,0,0,0,0,0,83,15,0,186,42,0,1,0,0,0
Goodware,0,0,1,0,0,4,0,1,0,1,0,1,0,0,0,1,1,0,0,2,7,0,7,0,4,15,0,0,0,7,2,65,11,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,6,1,1,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,8,3,0,16,3,54,0,9,6,9,0,0,0,0,0,0,13,3,89,0,8,1,4,8,0,0,0,101,61,0,70,4,109,86,322,15,26,0,0,2,0,3,0,13,1,6,8,13,0,0,12,3,35,3,0,33,16,0,9,0,0,0
Goodware,0,0,10,0,22,0,226,194,0,48,891,28,5,2,2,4,4,0,0,24,516,0,12,4,0,0,1,0,0,421,0,0,602,134,311,267,60,43,1,0,1,35,0,0,0,7,40,0,5,0,1,0,0,0,166,70,0,190,48,1,1,0,0,0
Goodware,0,0,1,0,2,0,220,4,0,4,10,4,5,0,0,4,4,0,0,19,49,0,12,4,0,0,1,0,0,127,0,0,215,22,194,26,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,108,65,0,34,5,1,0,0,0,0
Goodware,0,0,12,0,26,0,16,254,0,39,895,31,0,16,16,2,2,0,0,9,591,0,3,1,4,8,0,0,0,434,0,1,405,156,242,230,80,43,1,0,0,57,0,0,0,7,40,0,5,0,0,0,0,0,83,15,0,186,42,0,1,0,0,0
Goodware,0,1,18,14,1,11,8,24,0,0,64,0,8,0,0,5,5,0,0,4,6,0,19,15,0,0,1,0,0,255,0,0,97,7,136,34,9082,0,9300,0,1,0,0,4,0,83,0,0,13,7,1,1,15,14,15,65,0,24,13,11,14,0,0,0
Goodware,0,0,33,0,7,59,13,32,5,57,40,35,0,0,0,0,0,0,0,3,326,0,4,1,4,8,1,0,0,330,0,0,104,385,212,109,1610,19,1489,0,0,2,0,0,0,204,3,73,23,17,0,0,84,0,26,8,0,92,40,1,82,0,0,7
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Goodware,0,0,95,2,2,0,6,12,2,25,0,23,0,0,0,0,0,0,0,4,151,0,9,0,4,8,0,0,0,194,0,0,6,2,65,4,37,0,105,0,0,0,0,206,0,11,0,103,7,0,0,0,105,2,14,4,0,57,21,0,105,0,0,0
Goodware,0,0,15,0,11,473,21,50,7,83,56,49,87,0,0,0,0,0,1,50,456,0,7,2,4,8,0,0,0,593,0,0,376,326,184,69,41878,70,6460,5,0,1,0,0,0,22947,3,53,13,76,4,0,70,0,31,215,0,158,52,0,68,0,0,4
Goodware,0,0,2,8,0,15,5,20,0,8,0,9,0,0,0,1,1,0,1,7,68,0,18,2,8,16,0,0,0,43,0,0,22,2,15,15,109,0,14,4,0,0,0,1,0,23,1,0,2,8,2,0,9,7,13,1,0,25,9,0,9,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,41,16,7,38,27,387,3,47,33,57,293,0,0,4,4,19,96,29,301,81,108,7,15,32,9,0,0,416,62,0,160,29,197,115,1072,69,514,3,0,12,103,18,18,309,935,90,32,20,3,0,92,16,209,23,0,214,70,12,87,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,37,4,1,5,4,4,0,2,0,2,5,0,0,0,0,0,0,7,57,0,9,0,6,8,0,0,0,170,0,0,1,1,140,0,2,0,5,0,0,0,0,0,0,0,0,0,10,5,0,0,1,1,4,4,0,17,1,0,1,0,0,0
Goodware,0,0,20,22,10,10,19,400,6,67,272,43,0,2,2,2,2,0,40,3,616,39,46,0,4,8,0,0,0,407,0,0,390,22,310,263,253,78,99,3,0,5,38,0,0,108,42,37,15,8,3,0,48,22,162,10,0,182,50,1,48,0,0,0
Goodware,0,0,0,0,0,9,0,9,0,0,1,1,1,0,0,6,6,2,0,1,0,0,1,1,0,0,0,0,0,2,0,0,10,0,11,4,1,0,0,0,0,1,1,0,0,2,0,0,0,4,0,0,1,0,5,0,0,4,1,0,0,0,0,0
Goodware,0,0,125,2,7,92,17,520,5,44,40,30,0,0,0,0,0,0,12,3,288,0,8,1,4,8,0,0,0,397,0,0,62,10,193,36,10318,1,11644,0,0,2,0,0,0,471,2,174,35,28,0,0,187,2,220,6,0,98,36,1,184,0,0,0
Goodware,0,0,295,18,4,115,3,5702,10,17,86,20,29,0,0,2,2,0,1717,6,262,1716,1724,0,4,8,0,0,1,2057,0,0,3511,20,176,1794,708,1717,2742,2,0,10,1717,2,0,3531,1,1716,295,113,2,0,1732,18,3770,162,1,1796,45,1,1733,0,0,0
Goodware,0,0,16,17,32,13,15,413,3,89,345,47,1,4,4,4,4,0,21,7,807,20,29,0,4,8,9,0,0,538,0,0,433,124,342,293,307,61,168,3,0,45,19,0,0,69,41,18,11,10,3,0,27,17,118,12,0,207,64,1,28,0,0,0
Goodware,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,17,9,7,4,10,317,3,37,244,24,1,2,2,3,3,0,2,56,469,0,54,2,4,8,9,0,17,294,0,27,480,33,199,264,859,41,821,1,0,5,44,0,0,347,41,43,14,2,1,0,53,9,117,9,17,130,30,1,53,0,0,0
Goodware,0,0,301,20,19,352,17,5678,10,88,330,47,339,0,0,2,2,0,1691,7,658,1690,1698,1,4,8,0,0,0,2680,0,0,3564,93,398,1834,34263,1691,2597,3,0,34,1691,2,1,81208,1,1690,294,349,3,0,1706,20,3753,192,0,2171,383,1,1707,0,0,0
Goodware,0,0,28,31,14,6,62,1551,9,49,299,30,14,2,2,2,2,1,412,9,477,410,420,0,4,8,7,0,0,762,0,1,1136,27,187,645,1943,448,950,3,0,36,409,0,0,1273,40,408,24,4,3,0,423,31,950,22,0,576,45,7,429,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,5,2,2,0,2,1,0,2,0,3,0,0,2,0,0,0
Goodware,0,0,307,157,2,331,9,920,2,27,32,23,394,0,0,32,32,0,2,100,606,0,236,1,4,8,1,0,139,896,0,27,186,36,711,41,2462,1,6217,77,0,8,295,0,0,963,0,293,108,56,77,0,309,157,426,99,139,157,106,1,308,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,4,0,1,4,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,0,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,9,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,1,0,1,0,0,0
Goodware,0,0,297,20,8,356,12,5188,10,41,278,38,341,0,0,2,2,0,1553,6,404,1552,1560,1,4,8,0,0,0,2390,0,0,3208,72,285,1644,52833,1553,2515,3,0,30,1553,2,1,126334,1,1552,292,353,3,0,1568,20,3457,197,0,2006,375,1,1569,0,0,0
Goodware,0,1,18,14,1,11,8,24,0,0,64,0,8,0,0,5,5,0,0,4,6,0,19,15,0,0,1,0,0,255,0,0,97,7,136,34,9082,0,9300,0,1,0,0,4,0,83,0,0,13,7,1,1,15,14,15,65,0,24,13,11,14,0,0,0
Goodware,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,8,1,0,0,0,0,0,5,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,2,0,0,1,0,0,0
Goodware,0,0,1,1,0,8,0,2,0,0,6,0,0,0,0,0,0,0,0,12,6,0,14,0,0,0,0,0,0,11,0,0,0,8,0,0,626,0,1,0,1,0,1,0,0,17,0,0,1,8,1,0,1,1,2,0,0,5,1,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,35,118,3,160,20,981,1,35,312,51,11,0,0,2,2,139,12,43,494,12,47,51,15,32,9,1,0,1611,2167,15,365,17,247,49,2612,6,692,0,4,10,90,48,20,768,1,89,25,50,4,0,135,110,99,25,0,240,181,132,160,0,0,0
Goodware,0,0,75,48,0,122,0,116,0,0,3,0,1,0,0,4,4,0,0,5,1,0,10,4,3,8,0,0,0,54,0,0,8,2,55,3,300,0,86,0,14,1,2,58,0,53,0,46,13,66,13,0,37,45,58,0,0,20,3,0,36,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,11,0,29,0,16,238,0,53,836,39,0,16,16,2,2,0,0,9,594,0,3,0,4,8,0,0,0,434,0,1,410,142,211,245,91,43,1,0,0,55,0,0,0,7,40,0,5,0,0,0,0,0,81,14,0,186,45,0,1,0,0,0
Goodware,0,0,13,21,24,0,179,270,0,42,954,26,10,2,2,4,4,20,0,39,594,0,63,26,0,0,1,0,0,613,238,0,650,198,365,284,340,45,85,0,1,39,8,0,0,98,40,11,5,0,1,0,21,21,123,70,0,219,71,21,24,0,0,0
Goodware,0,0,2,0,0,54,0,0,0,0,8,0,3,0,0,0,0,0,0,1,3,0,4,1,0,0,0,0,0,15,0,0,7,42,0,3,169,8,15,2,0,2,1,0,1,18,0,4,2,15,2,0,4,0,0,0,0,12,2,0,3,0,0,1
Goodware,0,0,303,20,7,633,9,5783,10,33,103,34,300,0,0,2,2,0,1717,6,388,1716,1724,1,4,8,0,0,1,2418,0,0,3515,61,294,1794,11054,1717,2743,3,0,26,1717,2,1,24347,1,1716,300,400,3,0,1733,20,3794,166,1,2116,330,1,1734,0,0,0
Goodware,0,0,16,13,5113,21,11,60,2,27,8,24,11,0,0,3,3,0,0,9,180,0,15,0,2557,8,2552,0,2,2689,0,0,12,16,82,4,434,9,186,0,3,11,3,0,0,44,0,2,16,16,3,0,16,13,40,6,2,496,30,3,19,0,0,0
Goodware,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
